TWEET,STOCK,DATE,LAST_PRICE,3_DAY_RETURN,PX_VOLUME,VOLATILITY_10D,VOLATILITY_30D,LSTM_POLARITY,TEXTBLOB_POLARITY,TWTOKEN
RT @Reuters: What's the secret behind the world's oldest living married couple? Patience https://t.co/zEoyILV4lc https://t.co/lF0EJYA3NN,Reuters,12/09/2018,49.8072,-0.0101712202251883,7901422.0,11.93,17.209,1,-0.1833333333333332,$RESERVED$ $MENTION$: What's the secret behind the world's oldest living married couple? Patience $URL$ $URL$
"RT @McDonalds: Our new hand-tossed Honey BBQ Glazed Tenders are loved by Grandma because they’re sweet and spicy, just like her and her adv…",McDonald's,19/09/2018,159.18,0.0104284457846462,2821953.0,14.422,12.177,1,0.3954545454545455,"$RESERVED$ $MENTION$: Our new hand-tossed Honey BBQ Glazed Tenders are loved by Grandma because theyre sweet and spicy, just like her and her adv"
"@sclancy79 @NFL @Nike If you love your country so much, why didn't you donate those shoes to someone who could use… https://t.co/OMzsgVpcRJ",Nike,05/09/2018,79.92,0.0285285285285285,12269138.0,21.037,19.239,-1,0.35,"$MENTION$ $MENTION$ $MENTION$ If you love your country so much, why didn't you donate those shoes to someone who could use $URL$"
@intel New computers are for people with disposable income. BK is a proponent of the GOP tax scam. Supporting a bil… https://t.co/uRb0gpTnWe,Intel,30/11/2017,44.84,-0.0078055307760928,34145303.0,20.926,28.189,-1,0.1363636363636363,$MENTION$ New computers are for people with disposable income. BK is a proponent of the GOP tax scam. Supporting a bil $URL$
@tjflynn2002 @TheLucaFormat @Courtney__Swan @johnrich @Nike Huh. Step away for a day and there’s too many replies f… https://t.co/rQopf0Kqez,Nike,05/09/2018,79.92,0.0285285285285285,12269138.0,21.037,19.239,-1,0.0,$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ Huh. Step away for a day and theres too many replies f $URL$
RT @dogeatdog98: @Kaepernick7 Your “incredible sacrifice” is noted. And disregarded.  You and @Nike are too shallow to even see the idiocy…,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,1,0.9,$RESERVED$ $MENTION$: $MENTION$ Your incredible sacrifice is noted. And disregarded. You and $MENTION$ are too shallow to even see the idiocy
FAB #Dillon Precision 45 ACP Caliber Conversion Kit for 550 bid NOW @eBay https://t.co/TzHvwNh5gZ,eBay,29/12/2017,37.74,0.0052994170641228,4652483.0,9.985,19.193,-1,0.0,FAB $HASHTAG$ Precision $NUMBER$ ACP Caliber Conversion Kit for $NUMBER$ bid NOW $MENTION$ $URL$
"@bigal_1998 @Starbucks ""several years ago"" yeah how about today, 20 fucking 17",Starbucks,01/02/2017,53.9,0.0411873840445268,18796871.0,25.781,18.576,-1,-0.3,"$MENTION$ $MENTION$ ""several years ago"" yeah how about today, $NUMBER$ fucking $NUMBER$"
RT @jncatron: Gazans bid farewell to 3 martyrs killed by Israeli army@HSBC: #StopArmingIsrael! https://t.co/g2pXnmfAXX,HSBC,15/09/2018,658.4,-0.0094167679222356,18315618.0,11.587,12.026,1,-0.25,$RESERVED$ $MENTION$: Gazans bid farewell to $NUMBER$ martyrs killed by Israeli army$MENTION$: $HASHTAG$! $URL$
Emperia Outfitters Concealed Carry Hobo Handbag - Chloe (Navy Blue) Emperia O... https://t.co/KOxiLTINEY via @amazon,Amazon,31/08/2017,980.6,-0.0352641240057108,3331488.0,16.105,20.357,1,0.0,Emperia Outfitters Concealed Carry Hobo Handbag - Chloe (Navy Blue) Emperia O... $URL$ via $MENTION$
@vindale @Nike Nike,Nike,20/09/2018,85.37,-0.0247159423685135,6620253.0,17.641,19.3,-1,0.0,$MENTION$ $MENTION$ Nike
"RT @Reuters: Death toll seen rising after Indonesia quake, tsunami kills hundreds https://t.co/EVaeQLHCwr",Reuters,30/09/2018,50.3139,0.0008764973496391,7988967.0,6.837999999999999,12.771,-1,0.0,"$RESERVED$ $MENTION$: Death toll seen rising after Indonesia quake, tsunami kills hundreds $URL$"
RT @ThunderND: Maybe @Nike didn’t hear us.🗣 WE NEED A BLACKOUT UNI,Nike,11/09/2018,82.63,-0.0281979910444148,7166847.0,25.547,18.517,1,0.0,$RESERVED$ $MENTION$: Maybe $MENTION$ didnt hear us.$EMOJI$ WE NEED A BLACKOUT UNI
@johnrich @Nike Free advertisement for Nike!,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,-1,0.5,$MENTION$ $MENTION$ Free advertisement for Nike!
"RT @techinsider: Watch @Apple unveil a new, bigger watch at its #AppleEvent https://t.co/jVPvkHM4Iy",Apple,12/09/2018,221.07,0.0010403944451984,49278740.0,22.583,17.953,1,0.0681818181818181,"$RESERVED$ $MENTION$: Watch $MENTION$ unveil a new, bigger watch at its $HASHTAG$ $URL$"
"RT @votevets: PSA: Even if you don't like @Nike making @Kaepernick7 the face of their new campaign, if you own Nike gear, you already paid…",Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,1,0.3681818181818181,"$RESERVED$ $MENTION$: PSA: Even if you don't like $MENTION$ making $MENTION$ the face of their new campaign, if you own Nike gear, you already paid"
@johnrich @Nike Cool story on socks they already got paid on.,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,-1,0.35,$MENTION$ $MENTION$ Cool story on socks they already got paid on.
"RT @Google: Doodles to code, planets to discover, milestones to mark and more—here's what went down in December at Google. https://t.co/NvO…",Google,29/12/2017,1053.4,0.0118188722232768,1180340.0,8.808,15.089,1,-0.1555555555555556,"$RESERVED$ $MENTION$: Doodles to code, planets to discover, milestones to mark and morehere's what went down in December at Google. $URL$"
@KEEMSTAR @netflix Hell no let Netflix be Netflix,Netflix,26/07/2018,363.09,-0.0011842793797679,6993684.0,35.001999999999995,40.797,1,0.0,$MENTION$ $MENTION$ Hell no let Netflix be Netflix
@David_Leavitt @McDonalds Cheap ass MF. Buy the first drink (not try to scam with washing yesterday's cup) AND  she… https://t.co/5dfSvcXHhk,McDonald's,01/07/2017,153.16,0.0074431966570907,2508213.0,7.747999999999997,10.954,-1,0.4,$MENTION$ $MENTION$ Cheap ass MF. Buy the first drink (not try to scam with washing yesterday's cup) AND she $URL$
@riadach @BearinSiam @Reuters Being forced to take in potential terrorists isn't a benifit.,Reuters,13/09/2018,50.2699,-0.0203779995583838,3010440.0,11.703,17.1,-1,-0.15,$MENTION$ $MENTION$ $MENTION$ Being forced to take in potential terrorists isn't a benifit.
RT @Nike: Don’t ask if your dreams are crazy. Ask if they’re crazy enough. #justdoit https://t.co/Wd5L42egV8,Nike,07/09/2018,80.3,-0.0087173100871731,6633912.0,21.364,18.219,1,-0.6,$RESERVED$ $MENTION$: Dont ask if your dreams are crazy. Ask if theyre crazy enough. $HASHTAG$ $URL$
RT @Reuters: More than 200 people queue outside Italy's first Starbucks https://t.co/ft8VWODwoT https://t.co/5eCAms7QiY,Starbucks,07/09/2018,54.86,-0.0242435289828654,10231692.0,6.799,12.609000000000002,1,0.25,$RESERVED$ $MENTION$: More than $NUMBER$ people queue outside Italy's first Starbucks $URL$ $URL$
RT @ATPWorldTour: Federer v Kyrgios for @MiamiOpen final spot v Nadal! Who do you think will win? Vote in @FedEx #ATP Head2Head poll:…,FedEx,31/03/2017,195.15,-0.0269536254163464,2175490.0,27.214,19.417,1,0.0,$RESERVED$ $MENTION$: Federer v Kyrgios for $MENTION$ final spot v Nadal! Who do you think will win? Vote in $MENTION$ $HASHTAG$ Head2Head poll:
NextEnergy bringing together perspectives from the ecosystem that will drive #EV adoption @Ford @Bosch_EV @ENERGY… https://t.co/FqNfHM9iCj,Ford,10/09/2018,9.38,-0.0117270788912581,30421677.0,20.844,22.229,1,0.0,NextEnergy bringing together perspectives from the ecosystem that will drive $HASHTAG$ adoption $MENTION$ $MENTION$ $MENTION$ $URL$
"RT @dfrod77: @Nike THIS should have been your ad! The Booker Insurance Agency in Mobile, Al fixed it for you! https://t.co/cpPs1ogIft",Nike,05/09/2018,79.92,0.0285285285285285,12269138.0,21.037,19.239,1,0.0,"$RESERVED$ $MENTION$: $MENTION$ THIS should have been your ad! The Booker Insurance Agency in Mobile, Al fixed it for you! $URL$"
"Check out Tug Door Front 18"" Backpack Black/Gray 26 Variety Pockets Air Comfort back #Tug https://t.co/2TfLU7nXOd via @eBay",eBay,30/06/2017,34.92,-0.00028636884307,10845469.0,19.665,22.269,-1,0.0,"Check out Tug Door Front $NUMBER$"" Backpack Black/Gray $NUMBER$ Variety Pockets Air Comfort back $HASHTAG$ $URL$ via $MENTION$"
@S_C_ what the hell is this? Just bought a @TIDALHiFi subscription to specifically listen to your album. @verizon c… https://t.co/RlL1bdbdbj,Verizon,30/06/2017,44.66,0.0040304523063145,13368940.0,15.257,13.813,-1,0.0,$MENTION$ what the hell is this? Just bought a $MENTION$ subscription to specifically listen to your album. $MENTION$ c $URL$
@netflix it’s safe to say that we need a sequel to “The After Party” called “After The After Party”,Netflix,02/09/2018,367.68,0.0089751958224543,7943443.0,34.963,35.842,1,0.5,$MENTION$ its safe to say that we need a sequel to The After Party called After The After Party
Check out Northern Cardinal BIRD Original Painting Birds  mixed media painting art OOAK  https://t.co/Wq5fuICQaJ via @eBay,eBay,27/10/2018,27.34,-0.0018288222384784,16691760.0,54.536,37.821,-1,0.1875,Check out Northern Cardinal BIRD Original Painting Birds mixed media painting art OOAK $URL$ via $MENTION$
RT @Reuters: ⚡️ “An ancient festival in Spain”  Explore an unusual event - https://t.co/VhyipFoYdJ https://t.co/uHXs20Fw6K,Reuters,31/01/2017,49.3887,0.0031221716708478,547029.0,9.665,9.094,-1,0.2,$RESERVED$ $MENTION$: $EMOJI$ An ancient festival in Spain Explore an unusual event - $URL$ $URL$
RT @PrincessVitarah: I Swallow His Kids (Music Video) https://t.co/9JrVHvBOBaAnd yes I wore nikes to support @Kaepernick7 and @Nike https…,Nike,13/09/2018,83.47,-0.0164130825446268,5382087.0,23.483,18.108,1,0.0,$RESERVED$ $MENTION$: I Swallow His Kids (Music Video) $URL$ yes I wore nikes to support $MENTION$ and $MENTION$ https
"@HerbertHistory @AuntiKackSews @netflix Julie and Julia is really good, I don't know if it's on Netflix tho",Netflix,22/09/2018,361.19,0.0159749716215841,11930568.0,44.094,41.762,1,0.7,"$MENTION$ $MENTION$ $MENTION$ Julie and Julia is really good, I don't know if it's on Netflix tho"
@surekhapillai @startup_mission @IBM @KeralaJUG @GirlsWhoCode @NASSCOMStartUps @startupindia @mytechnopark… https://t.co/BxkfRDPyUa,IBM,11/09/2018,146.49,-0.007099460714042,3374774.0,10.372,14.593,-1,0.0,$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ $URL$
RT @the1Dscene: Side by Side with Niall Horan Amazon's Music Experts https://t.co/tFeHTkFmCB via @amazon,Amazon,29/12/2017,1169.47,0.0062335929951174,2688391.0,12.487,18.26,-1,0.0,$RESERVED$ $MENTION$: Side by Side with Niall Horan Amazon's Music Experts $URL$ via $MENTION$
"RT @Starbucks: You tweet, we doodle. We love your love of coffee! #CoffeeLoveCups #NationalCoffeeDay https://t.co/gtcWMCt8zC",Starbucks,29/09/2017,53.71,0.0264382796499721,11944370.0,11.173,14.248,1,0.0,"$RESERVED$ $MENTION$: You tweet, we doodle. We love your love of coffee! $HASHTAG$ $HASHTAG$ $URL$"
@Velocity_XL @xhamonryex @netflix @MarvelStudios @Marvel No one gives a damn where you stick your naked mole rat di… https://t.co/7GzVw1bcRs,Netflix,10/09/2018,348.41,0.000774949054275,5752184.0,38.166,35.868,-1,0.0,$MENTION$ $MENTION$ $MENTION$ $MENTION$ $MENTION$ No one gives a damn where you stick your naked mole rat di $URL$
"@Nike You all lost your mind putting a Police hater, white man hater as the face of your company. I guess this is o… https://t.co/2Zb4KMjvhn",Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,-1,0.0,"$MENTION$ You all lost your mind putting a Police hater, white man hater as the face of your company. I guess this is o $URL$"
Running to @Nike and buying leggings. My feet are too wide for their shoes,Nike,05/09/2018,79.92,0.0285285285285285,12269138.0,21.037,19.239,-1,0.0,Running to $MENTION$ and buying leggings. My feet are too wide for their shoes
RT @Reuters: Australian life insurer hired private eye who covertly filmed a mentally-ill woman https://t.co/QP68LGGJa8 by @byronkaye @Paul…,Reuters,13/09/2018,50.2699,-0.0203779995583838,3010440.0,11.703,17.1,-1,0.0,$RESERVED$ $MENTION$: Australian life insurer hired private eye who covertly filmed a mentally-ill woman $URL$ by $MENTION$ $MENTION$
"Hey @Starbucks, I love your decision to donate 100% unused food to charity in US! @GlblCtzn &amp; I want to know - when will you do this in UK?",Starbucks,18/09/2018,55.07,-0.0058107862720174,7569586.0,9.239,11.723,-1,0.625,"Hey $MENTION$, I love your decision to donate $NUMBER$% unused food to charity in US! $MENTION$ &amp; I want to know - when will you do this in UK?"
@Lesdoggg @Samsung @SamsungSupport Leslie you crack me up very similar to my Samsung screen!! Lolol,Samsung,28/07/2018,46900.0,-0.0159914712153518,4762460.0,19.158,21.545,1,0.0,$MENTION$ $MENTION$ $MENTION$ Leslie you crack me up very similar to my Samsung screen!! Lolol
RT @Reuters: Growth in Chinese home prices accelerates to two-year high https://t.co/G7LbCWdL2f https://t.co/dJfsm33oWE,Reuters,15/09/2018,50.1377,-0.0065918460559618,2585085.0,11.593,17.185,-1,0.08,$RESERVED$ $MENTION$: Growth in Chinese home prices accelerates to two-year high $URL$ $URL$
"RT @Reuters: Despite Putin's concessions, Russians protest pension reform law https://t.co/4dgQ1hghx2 https://t.co/s0P1ZBDPUh",Reuters,02/09/2018,49.0473,0.0033681772493082,3566561.0,19.213,16.855,1,0.0,"$RESERVED$ $MENTION$: Despite Putin's concessions, Russians protest pension reform law $URL$ $URL$"
@Nike Kaepernick is an American hero.,Nike,04/09/2018,79.6,0.0326633165829146,18565837.0,20.517,20.153,1,0.0,$MENTION$ Kaepernick is an American hero.
@scali_gianna @ProudArkgirl @Nike sucks https://t.co/61TQUyj1cd,Nike,08/09/2018,80.3,-0.0047322540473224,6633912.0,21.364,18.219,-1,-0.3,$MENTION$ $MENTION$ $MENTION$ sucks $URL$
RT @TMobile: Text FLORENCE to 90999 to donate $10 to the American Red Cross for Hurricane Florence disaster relief efforts.,TMobile,22/09/2018,69.07,-0.0104242073259012,4046051.0,20.064,15.948,1,0.0,$RESERVED$ $MENTION$: Text FLORENCE to $NUMBER$ to donate $10 to the American Red Cross for Hurricane Florence disaster relief efforts.
RT @Nike: Don’t ask if your dreams are crazy. Ask if they’re crazy enough. #justdoit https://t.co/Wd5L42egV8,Nike,06/09/2018,80.4,0.0223880597014925,8577029.0,21.379,18.968,1,-0.6,$RESERVED$ $MENTION$: Dont ask if your dreams are crazy. Ask if theyre crazy enough. $HASHTAG$ $URL$
"Check out Ralph Lauren Girls Size Large, 12-14 Long Sleeve Hooded Light Gray Dress https://t.co/ST1UQrr68q @eBay",eBay,31/08/2017,36.13,-0.0365347356767229,8591090.0,16.855,18.385,-1,0.1880952380952381,"Check out Ralph Lauren Girls Size Large, $NUMBER$-14 Long Sleeve Hooded Light Gray Dress $URL$ $MENTION$"
RT @JB_Rain_Maker: $PURA - Puration Inc (OTCMKTS:PURA) Explodes on Coca-Cola Interest https://t.co/mmSZydKUUA via @Oracle Dispatch,Oracle,18/10/2018,47.38,-0.0054875474883918,15084839.0,24.961,20.66,1,0.0,$RESERVED$ $MENTION$: $PURA - Puration Inc (OTCMKTS$SMILEY$URA) Explodes on Coca-Cola Interest $URL$ via $MENTION$ Dispatch
RT @Apple: Join us September 12 at 10 a.m. PDT to watch the #AppleEvent live on Twitter. Tap ❤️ below and we’ll send you updates on event d…,Apple,11/09/2018,223.85,-0.0113915568461022,35749049.0,22.817,23.56,1,0.1363636363636363,$RESERVED$ $MENTION$: Join us September $NUMBER$ at $NUMBER$ a.m. PDT to watch the $HASHTAG$ live on Twitter. Tap $EMOJI$ below and well send you updates on event d
Playskool Play Favorites Sit 'n Spin Fun Toy#ChristmasGift New #Playskool https://t.co/DhFFNhM7Uz via @eBay,eBay,30/11/2017,34.67,0.0380732621863282,16415238.0,21.166,19.543,1,0.2181818181818181,Playskool Play Favorites Sit 'n Spin Fun Toy$HASHTAG$ New $HASHTAG$ $URL$ via $MENTION$
"RT @RealJamesWoods: This is the CFO of @Google breaking into sobs in a confidential internal video taken right after her goddess, @HillaryC…",Google,15/09/2018,1177.98,-0.0054160512063024,1208767.0,16.637,16.840999999999998,1,0.1428571428571428,"$RESERVED$ $MENTION$: This is the CFO of $MENTION$ breaking into sobs in a confidential internal video taken right after her goddess, $MENTION$"
Check out a long face e9Art ACEO Outsider Folk Art Brut Painting Abstract Figurative OOAK  https://t.co/visI6bKHvY via @eBay,eBay,21/10/2018,28.75,0.0973913043478261,39779447.0,58.203,35.868,1,-0.05,Check out a long face e9Art ACEO Outsider Folk Art Brut Painting Abstract Figurative OOAK $URL$ via $MENTION$
"RT @Wild949: Meet @OfficialMonstaX inside the @ATT THANKS Sound Studio in SF on Tuesday 7/31! #ATTTHANKSFollow, RT &amp; tag who you want to…",AT&T,26/09/2018,33.35,0.0128935532233882,32880463.0,11.45,15.095999999999998,1,0.35,"$RESERVED$ $MENTION$: Meet $MENTION$ inside the $MENTION$ THANKS Sound Studio in SF on Tuesday $NUMBER$/31! $HASHTAG$, RT &amp; tag who you want to"
Check out EN FOCUS Sundress Blue Black Geo Print Polyester Sleeveless Lined Dress PLUS 14W  https://t.co/poZihuk4dl via @eBay,eBay,01/10/2018,32.51,0.0156874807751462,11990681.0,23.54,17.737000000000005,-1,-0.0833333333333333,Check out EN FOCUS Sundress Blue Black Geo Print Polyester Sleeveless Lined Dress PLUS $NUMBER$W $URL$ via $MENTION$
Check out Vintage Little Puppy Dog in Blue Basket Wind up toy barks moves up &amp; down Works https://t.co/RPXrJh5VgZ @eBay,eBay,24/09/2018,33.72,0.0094899169632265,8746536.0,9.487,14.181,-1,-0.1143518518518518,Check out Vintage Little Puppy Dog in Blue Basket Wind up toy barks moves up &amp; down Works $URL$ $MENTION$
"@oakley: no longer make quality products, appalling customer service too. Stick to quality brands like @Nike.",Nike,05/09/2018,79.92,0.0285285285285285,12269138.0,21.037,19.239,-1,-0.35,"$MENTION$: no longer make quality products, appalling customer service too. Stick to quality brands like $MENTION$."
@DentonRC Seeing how this problem has been ongoing- I’m wondering how @kroger will earn our trust back. I’m so upse… https://t.co/Jhu4u4LOlP,Kroger,05/09/2018,31.96,-0.0143929912390488,6880975.0,27.037,27.352,1,0.0,$MENTION$ Seeing how this problem has been ongoing- Im wondering how $MENTION$ will earn our trust back. Im so upse $URL$
"RT @MSDESkillIndia: Skill India's partnership with @IBM India will facilitate the provision of IBM Skills Academy’s Badges, Career Pathways…",IBM,18/09/2018,148.56,-0.001548196015078,3629596.0,10.862,10.751,1,0.0,"$RESERVED$ $MENTION$: Skill India's partnership with $MENTION$ India will facilitate the provision of IBM Skills Academys Badges, Career Pathways"
Check out KMS HAIRSTAY Hard Wax 1.7 oz / 50 ml hair stay for definition and restyleability #KMS https://t.co/GDT0JfmNg8 via @eBay,eBay,19/10/2018,28.75,0.1217391304347826,39779447.0,58.203,35.868,-1,-0.2916666666666667,Check out KMS HAIRSTAY Hard Wax $NUMBER$ oz / $NUMBER$ ml hair stay for definition and restyleability $HASHTAG$ $URL$ via $MENTION$
